date,symbol,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier
2019-10-23,IGL,SHORT,09:20,183.8,2720,499936.0,185.7,180.00000000000006,2.0,"ADX-FILTER,FIRST-CANDLE,INTRADAY-STRUCT,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC",5,28.5,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=183.80,15:15,182.7,TIME_EXIT,WIN,2264.89,0.45,48.9,STANDARD
2019-10-24,NTPC,SHORT,09:15,120.975,4133,499989.67,121.05833333333331,120.80833333333337,2.0,"BEAR-ENGULF,CAMARILLA,CPR,FAILED-BO,FIRST-CANDLE,ORB-15,ORB-30,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VWAP-STDDEV",5,33.5,CPR,"CPR: narrow CPR, breakdown below BC=120.97",09:20,121.05833333333331,STOP_HIT,LOSS,-1073.51,-0.21,47.8,STANDARD
2019-10-25,DABUR,SHORT,09:25,470.0,1063,499610.0,472.8,464.4,2.0,"ADX-FILTER,BOLLINGER,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,36.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=470.00,13:15,464.4,TARGET_HIT,EXACT_WIN,5227.83,1.05,47.8,STANDARD
2019-10-29,DABUR,SHORT,09:15,468.85,1066,499794.1,468.91666666666674,468.7166666666666,2.0,"ADX-FILTER,CPR,FIRST-CANDLE,INTRADAY-STRUCT,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC",5,31.5,CPR,"CPR: narrow CPR, breakdown below BC=468.85",09:20,468.7166666666666,TARGET_HIT,EXACT_WIN,-586.41,-0.12,48.9,STANDARD
2019-10-30,UPL,SHORT,09:15,572.74125,872,499430.37,574.9825,568.25875,2.0,"ADX-FILTER,BEAR-ENGULF,CAMARILLA,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=572.74, target L3=568.26",09:30,568.25875,TARGET_HIT,EXACT_WIN,3182.84,0.64,48.5,STANDARD
2019-10-31,TECHM,SHORT,09:20,713.5,700,499450.0,718.1,704.3,2.0,"ADX-FILTER,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SUPERTREND",5,27.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=713.50,11:55,704.3,TARGET_HIT,EXACT_WIN,5715.52,1.14,48.6,STANDARD
2019-11-01,TITAN,SHORT,09:25,1327.975,376,499318.6,1330.525,1322.8749999999995,2.0,"ADX-FILTER,CPR,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,39.0,CPR,"CPR: narrow CPR, breakdown below BC=1327.97",09:35,1322.8749999999995,TARGET_HIT,EXACT_WIN,1190.72,0.24,47.7,STANDARD
2019-11-04,NESTLEIND,SHORT,09:15,752.0875000000001,664,499386.1,754.975,746.3125,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,STOCHASTIC,SUPERTREND,VPOC",5,42.0,CAMARILLA,"CAMARILLA: reversal at H3=752.09, target L3=746.31",09:40,746.3125,TARGET_HIT,EXACT_WIN,3108.72,0.62,47.8,STANDARD
2019-11-05,TMPV,SHORT,09:15,119.975,4167,499935.82,121.35,117.225,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",4,36.5,CAMARILLA,"CAMARILLA: reversal at H3=119.97, target L3=117.22",13:00,117.225,TARGET_HIT,EXACT_WIN,10736.98,2.15,47.7,STANDARD
2019-11-06,IOC,SHORT,09:15,73.0875,6841,499991.59,73.665,71.9325,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,43.2657,CAMARILLA,"CAMARILLA: reversal at H3=73.09, target L3=71.93",10:30,71.9325,TARGET_HIT,EXACT_WIN,7176.97,1.44,47.8,STANDARD
2019-11-07,POWERGRID,SHORT,09:20,106.47500000000001,4695,499900.13,106.75,105.925,2.0,"BEAR-ENGULF,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND",5,36.0,CAMARILLA,"CAMARILLA: reversal at H3=106.48, target L3=105.92",10:50,105.925,TARGET_HIT,EXACT_WIN,1854.95,0.37,47.6,STANDARD
2019-11-08,IOC,SHORT,09:15,71.8,6963,499943.4,71.83333333333333,71.73333333333333,2.0,"CPR,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",4,39.0,CPR,"CPR: narrow CPR, breakdown below BC=71.80",09:20,71.73333333333333,TARGET_HIT,EXACT_WIN,-264.37,-0.05,47.5,STANDARD
2019-11-11,TITAN,SHORT,09:25,1160.26125,430,498912.34,1165.4725,1149.83875,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,OPEN-WEAK,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VWAP-STDDEV",5,35.0,CAMARILLA,"CAMARILLA: reversal at H3=1160.26, target L3=1149.84",09:35,1149.83875,TARGET_HIT,EXACT_WIN,3756.81,0.75,48.4,STANDARD
2019-11-13,DABUR,SHORT,09:20,479.3,1043,499909.9,483.05324999999993,472.1,1.92,"BEAR-ENGULF,CAMARILLA,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",6,42.0,FAILED-BO,"Failed BO: bull trap above 480.60, reversed on vol 1.7×",11:10,472.1,TARGET_HIT,EXACT_WIN,6785.11,1.36,48.0,STANDARD
2019-11-14,LT,SHORT,09:15,1402.215,356,499188.54,1410.6299999999999,1385.385,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",5,42.5,CAMARILLA,"CAMARILLA: reversal at H3=1402.21, target L3=1385.38",12:00,1385.385,TARGET_HIT,EXACT_WIN,5267.1,1.06,48.5,STANDARD
2019-11-15,JSWSTEEL,SHORT,13:40,248.35,2013,499928.55,249.79274999999998,244.25,2.84,"ADX-FILTER,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND",7,43.2657,FAILED-BO,"Failed BO: bull trap above 248.50, reversed on vol 4.3×",13:45,249.79274999999998,STOP_HIT,LOSS,-3634.73,-0.73,48.3,STANDARD
2019-11-18,HAVELLS,SHORT,09:15,674.80375,740,499354.78,678.0075,668.39625,2.0,"CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC",6,36.0,CAMARILLA,"CAMARILLA: reversal at H3=674.80, target L3=668.40",09:50,668.39625,TARGET_HIT,EXACT_WIN,4016.23,0.8,48.7,STANDARD
2019-11-19,SIEMENS,SHORT,09:15,1194.4512499999998,418,499280.62,1205.0524999999998,1173.24875,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VWAP-REV,VWAP-STDDEV",5,35.2657,CAMARILLA,"CAMARILLA: reversal at H3=1194.45, target L3=1173.25",13:35,1205.0524999999998,STOP_HIT,LOSS,-5161.79,-1.03,47.7,STANDARD
2019-11-20,BATAINDIA,SHORT,09:15,1692.9837499999999,295,499430.21,1700.3674999999998,1678.21625,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PDH-PDL,PIN-BAR,STOCHASTIC,VPOC,VWAP-STDDEV",5,39.5,CAMARILLA,"CAMARILLA: reversal at H3=1692.98, target L3=1678.22",09:45,1678.21625,TARGET_HIT,EXACT_WIN,3630.77,0.73,48.3,STANDARD
2019-11-21,BATAINDIA,SHORT,09:15,1690.6,295,498727.0,1697.2,1677.4,2.0,"CAMARILLA,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,VPOC",4,33.0,CAMARILLA,"CAMARILLA: reversal at H3=1690.60, target L3=1677.40",10:40,1677.4,TARGET_HIT,EXACT_WIN,3169.05,0.64,48.7,STANDARD
2019-11-22,BANDHANBNK,SHORT,09:20,534.5,935,499757.5,540.3885,521.0,2.29,"ADX-FILTER,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,SR-BREAK",5,30.0,FAILED-BO,"Failed BO: bull trap above 537.50, reversed on vol 1.9×",15:15,527.85,TIME_EXIT,WIN,5492.73,1.1,49.2,STANDARD
2019-11-25,PFC,SHORT,11:40,94.9,5268,499933.2,95.57549999999999,91.5,5.03,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,CPR,FAILED-BO,MACD,ORB-15,ORB-30,PIN-BAR,SUPERTREND",6,33.0,FAILED-BO,"Failed BO: bull trap above 95.05, reversed on vol 1.4×",15:15,94.7,TIME_EXIT,WIN,325.38,0.07,48.5,STANDARD
2019-11-26,SHRIRAMFIN,SHORT,10:05,224.7,2225,499957.5,226.0245,221.45,2.45,"BEAR-ENGULF,CAMARILLA,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",5,39.0,FAILED-BO,"Failed BO: bull trap above 224.85, reversed on vol 1.8×",10:15,221.45,TARGET_HIT,EXACT_WIN,6506.53,1.3,47.8,STANDARD
2019-11-27,ITC,SHORT,09:15,205.855,2428,499815.94,206.45999999999998,204.645,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,VPOC",4,33.0,CAMARILLA,"CAMARILLA: reversal at H3=205.85, target L3=204.65",10:40,204.645,TARGET_HIT,EXACT_WIN,2210.9,0.44,49.0,STANDARD
2019-11-28,ADANIPORTS,SHORT,09:25,372.8,1341,499924.8,375.31724999999994,367.35,2.17,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",4,36.0,BEAR-ENGULF,"Bear Engulf at resistance 374.35, vol 2.1×",15:15,372.75,TIME_EXIT,LOSS,-661.72,-0.13,47.6,STANDARD
2019-11-29,BRITANNIA,SHORT,09:20,3085.2,162,499802.4,3091.033333333333,3073.5333333333338,2.0,"ADX-FILTER,CPR,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,SUPERTREND",6,36.0,CPR,"CPR: narrow CPR, breakdown below BC=3085.20",09:50,3073.5333333333338,TARGET_HIT,EXACT_WIN,1162.44,0.23,48.7,STANDARD
2019-12-02,DABUR,SHORT,09:20,457.1,1093,499610.3,459.1,453.1,2.0,"DAILY-BIAS,DESC-TRI,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",5,31.75,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=457.10,09:25,453.1,TARGET_HIT,EXACT_WIN,3646.12,0.73,47.4,STANDARD
2019-12-03,VOLTAS,SHORT,09:25,700.35,713,499349.55,705.5602499999999,689.75,2.03,"ADX-FILTER,BOLLINGER,CAMARILLA,DBL-TOP,FAILED-BO,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,SUPERTREND",5,33.0,FAILED-BO,"Failed BO: bull trap above 701.50, reversed on vol 3.7×",13:45,689.75,TARGET_HIT,EXACT_WIN,6834.1,1.37,48.4,STANDARD
2019-12-04,NESTLEIND,SHORT,09:25,715.0,699,499785.0,717.5,710.0,2.0,"ADX-FILTER,FAILED-BO,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC",5,28.5,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=715.00,10:05,717.5,STOP_HIT,LOSS,-2477.12,-0.5,48.9,STANDARD
2019-12-05,BAJAJFINSV,SHORT,09:15,902.93,553,499320.29,906.56,895.67,2.0,"BEAR-ENGULF,CAMARILLA,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",6,42.0,CAMARILLA,"CAMARILLA: reversal at H3=902.93, target L3=895.67",11:45,895.67,TARGET_HIT,EXACT_WIN,3289.09,0.66,47.8,STANDARD
2019-12-06,UBL,SHORT,09:15,1236.2237499999999,404,499434.39,1242.3975,1223.87625,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,43.2657,CAMARILLA,"CAMARILLA: reversal at H3=1236.22, target L3=1223.88",10:45,1223.87625,TARGET_HIT,EXACT_WIN,4263.1,0.85,48.0,STANDARD
2019-12-09,TVSMOTOR,SHORT,11:05,451.0,1108,499708.0,455.01374999999996,438.1,3.21,"CAMARILLA,DAILY-BIAS,DESC-TRI,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,SUPERTREND,VPOC",5,33.25,FAILED-BO,"Failed BO: bull trap above 452.00, reversed on vol 1.8×",13:55,438.1,TARGET_HIT,EXACT_WIN,13572.86,2.72,47.6,STANDARD
2019-12-10,HEROMOTOCO,SHORT,09:20,2232.7012499999996,223,497892.38,2242.2025,2213.69875,2.0,"BEAR-ENGULF,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",5,42.0,CAMARILLA,"CAMARILLA: reversal at H3=2232.70, target L3=2213.70",09:35,2213.69875,TARGET_HIT,EXACT_WIN,3513.94,0.71,47.3,STANDARD
2019-12-11,LT,SHORT,09:20,1281.4424999999999,390,499762.57,1286.0349999999999,1272.2575,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=1281.44, target L3=1272.26",09:30,1272.2575,TARGET_HIT,EXACT_WIN,2855.61,0.57,47.8,STANDARD
2019-12-12,APOLLOHOSP,SHORT,09:15,1402.875,356,499423.5,1410.3,1388.025,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",4,42.0,CAMARILLA,"CAMARILLA: reversal at H3=1402.88, target L3=1388.03",09:25,1388.025,TARGET_HIT,EXACT_WIN,4561.5,0.91,47.4,STANDARD
2019-12-13,HEROMOTOCO,SHORT,09:30,2187.865,228,498833.22,2197.3799999999997,2168.835,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,PIN-BAR,RSI-EXT,SR-BREAK,SUPERTREND,VWAP-STDDEV",6,37.7657,CAMARILLA,"CAMARILLA: reversal at H3=2187.86, target L3=2168.84",10:15,2197.3799999999997,STOP_HIT,LOSS,-2897.98,-0.58,48.1,STANDARD
2019-12-16,BERGEPAINT,SHORT,09:15,418.075,1195,499599.62,419.45,415.325,2.0,"ADX-FILTER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,SUPERTREND,VPOC",4,33.0,CAMARILLA,"CAMARILLA: reversal at H3=418.07, target L3=415.32",10:25,415.325,TARGET_HIT,EXACT_WIN,2559.76,0.51,48.1,STANDARD
2019-12-17,HINDUNILVR,SHORT,09:15,1981.8,249,493468.2,2062.016,1818.6750000000002,2.03,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",5,39.75,DESC-TRI,Descending Triangle: breakdown below support 2004.34,15:15,1958.5,TIME_EXIT,WIN,5085.01,1.03,47.5,STANDARD
2019-12-18,ADANIPORTS,SHORT,09:20,372.95,1340,499753.0,375.41774999999996,367.55,2.19,"ADX-FILTER,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,SUPERTREND",5,33.0,FAILED-BO,"Failed BO: bull trap above 373.00, reversed on vol 1.8×",12:45,375.41774999999996,STOP_HIT,LOSS,-4037.25,-0.81,48.1,STANDARD
2019-12-19,VOLTAS,SHORT,12:25,661.9625,755,499781.69,668.425,649.0375,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,RSI-EXT,SR-BREAK,STOCHASTIC,VWAP-STDDEV",5,34.7657,CAMARILLA,"CAMARILLA: reversal at H3=661.96, target L3=649.04",15:15,656.05,TIME_EXIT,WIN,3737.88,0.75,48.4,STANDARD
2019-12-20,ACC,SHORT,09:25,1451.45,344,499298.8,1456.4,1441.55,2.0,"ADX-FILTER,BEAR-ENGULF,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,42.0,CAMARILLA,"CAMARILLA: reversal at H3=1451.45, target L3=1441.55",09:40,1441.55,TARGET_HIT,EXACT_WIN,2679.59,0.54,47.5,STANDARD
2019-12-23,BAJAJ-AUTO,SHORT,09:25,3122.0,160,499520.0,3133.5,3099.0,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,DBL-TOP,FAILED-BO,FIRST-CANDLE,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",5,36.5,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=3122.00,11:40,3133.5,STOP_HIT,LOSS,-2569.31,-0.51,48.4,STANDARD
2019-12-24,PVRINOX,SHORT,09:15,1800.625,277,498773.12,1808.05,1785.775,2.0,"ADX-FILTER,BEAR-ENGULF,CAMARILLA,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",6,42.0,CAMARILLA,"CAMARILLA: reversal at H3=1800.62, target L3=1785.78",10:00,1785.775,TARGET_HIT,EXACT_WIN,3388.56,0.68,48.0,STANDARD
2019-12-26,IGL,SHORT,09:20,216.005,2314,499835.57,216.61,214.79500000000002,2.0,"ADX-FILTER,CAMARILLA,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",6,39.0,CAMARILLA,"CAMARILLA: reversal at H3=216.00, target L3=214.80",09:35,214.79500000000002,TARGET_HIT,EXACT_WIN,2072.85,0.41,48.7,STANDARD
2019-12-27,BRITANNIA,SHORT,10:00,3079.045,162,498805.29,3096.59,3043.955,2.0,"CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",6,39.25,CAMARILLA,"CAMARILLA: reversal at H3=3079.05, target L3=3043.95",11:40,3043.955,TARGET_HIT,EXACT_WIN,4960.55,0.99,48.4,STANDARD
2019-12-30,ADANIPORTS,SHORT,09:20,368.2,1357,499647.4,371.0,362.59999999999997,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND",6,37.5157,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=368.20,15:15,365.45,TIME_EXIT,WIN,3005.45,0.6,47.7,STANDARD
2019-12-31,SUNTV,SHORT,09:25,451.0,1108,499708.0,454.00874999999996,444.1,2.29,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,SUPERTREND",5,36.0,FAILED-BO,"Failed BO: bull trap above 451.40, reversed on vol 1.5×",12:25,444.1,TARGET_HIT,EXACT_WIN,6921.06,1.39,48.0,STANDARD
2020-01-01,INDUSINDBK,SHORT,09:45,1499.1,333,499200.3,1539.3800068965509,1374.55,3.09,"BEAR-ENGULF,BOLLINGER,CAMARILLA,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,RISE-WEDGE,SR-BREAK,STOCHASTIC,SUPERTREND",5,33.75,RISE-WEDGE,Rising Wedge: broke below lower trendline 1500.76,15:15,1484.95,TIME_EXIT,WIN,3986.82,0.8,47.6,STANDARD
2020-01-02,CIPLA,SHORT,09:20,478.20124999999996,1045,499720.31,480.0025,474.59875,2.0,"ADX-FILTER,BEAR-ENGULF,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,33.0,CAMARILLA,"CAMARILLA: reversal at H3=478.20, target L3=474.60",15:10,474.59875,TARGET_HIT,EXACT_WIN,3038.24,0.61,47.5,STANDARD
2020-01-03,BHARATFORG,SHORT,09:20,489.20000000000005,1022,499962.4,490.4,486.8000000000002,2.0,"ADX-FILTER,BEAR-ENGULF,CPR,FAILED-BO,FIRST-CANDLE,MACD,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,36.0,CPR,"CPR: narrow CPR, breakdown below BC=489.20",09:25,490.4,STOP_HIT,LOSS,-1955.96,-0.39,47.5,STANDARD
2020-01-06,MARICO,SHORT,09:15,334.125,1496,499851.0,334.4416666666667,333.49166666666656,2.0,"ADX-FILTER,BEAR-ENGULF,CPR,DAILY-BIAS,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",5,36.5,CPR,"CPR: narrow CPR, breakdown below BC=334.12",09:20,333.49166666666656,TARGET_HIT,EXACT_WIN,219.3,0.04,47.9,STANDARD
2020-01-07,UNITDSPR,SHORT,09:15,572.735,873,499997.66,576.97,564.265,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND",5,42.0,CAMARILLA,"CAMARILLA: reversal at H3=572.74, target L3=564.26",12:15,564.265,TARGET_HIT,EXACT_WIN,6669.63,1.33,47.9,STANDARD
2020-01-08,MARICO,SHORT,09:50,330.05,1514,499695.7,332.55,325.05,2.0,"DAILY-BIAS,DBL-TOP,DESC-TRI,FAILED-BO,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VWAP-STDDEV",6,35.3986,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=330.05,11:50,332.55,STOP_HIT,LOSS,-4515.66,-0.9,48.6,STANDARD
2020-01-09,BRITANNIA,SHORT,09:15,3037.0175,164,498070.87,3049.035,3012.9825,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-30,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND",8,45.1643,CAMARILLA,"CAMARILLA: reversal at H3=3037.02, target L3=3012.98",11:15,3012.9825,TARGET_HIT,EXACT_WIN,3217.71,0.65,48.2,STANDARD
2020-01-10,ONGC,SHORT,10:30,112.8,4432,499929.6,113.56499999999998,111.0,2.35,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,PIN-BAR,SR-BREAK,SUPERTREND,VPOC",5,37.8986,BEAR-ENGULF,"Bear Engulf at resistance 113.05, vol 1.6×",15:15,112.3,TIME_EXIT,WIN,1488.45,0.3,47.7,STANDARD
2020-01-13,SBILIFE,SHORT,09:25,991.1675,504,499548.42,994.9350000000001,983.6324999999999,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",4,39.0,CAMARILLA,"CAMARILLA: reversal at H3=991.17, target L3=983.63",09:30,983.6324999999999,TARGET_HIT,EXACT_WIN,3071.52,0.61,47.5,STANDARD
2020-01-14,INDUSINDBK,SHORT,09:15,1546.0,323,499358.0,1556.745,1487.35,5.46,"BOLLINGER,CPR,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,REL-STR,RSI-EXT,SUPERTREND,VWAP-REV",4,25.3657,FAILED-BO,"Failed BO: bull trap above 1547.00, reversed on vol 1.7×",13:35,1556.745,STOP_HIT,LOSS,-4200.65,-0.84,47.3,STANDARD
